12:01:51 | INFO    | interviewdna | Logging configured (level=INFO, file=logs/interviewdna.log)
13:18:39 | INFO    | interviewdna.api | --> POST /match
13:18:39 | INFO    | interviewdna.services.job | LLM CALL #3: Alignment reasoning starting
13:18:39 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=AlignmentResult | 2 message(s) | max_retries=2
13:19:05 | INFO    | interviewdna.llm.ollama | invoke_structured() -> AlignmentResult done in 26.2s total (attempt 1/3, 26.2s)
13:19:05 | INFO    | interviewdna.services.job | LLM CALL #3: done in 26.2s -- 8 requirement(s) classified
13:19:05 | INFO    | interviewdna.agents.strategy | LLM CALL #4: Strategy generation starting (mode=MIXED)
13:19:05 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=InterviewStrategy | 2 message(s) | max_retries=2
13:19:42 | INFO    | interviewdna.llm.ollama | invoke_structured() -> InterviewStrategy done in 37.3s total (attempt 1/3, 37.3s)
13:19:42 | INFO    | interviewdna.agents.strategy | LLM CALL #4: done in 37.3s -- 11 priority competencies, 60%/40% technical/behavioral
13:19:42 | INFO    | interviewdna.api | <-- POST /match 200 (63504ms)
13:19:42 | WARNING | interviewdna.api | POST /match took 63.5s -- likely an LLM call (Ollama cold start, long prompt, or structured-output retry loop)
13:19:52 | INFO    | interviewdna.api | --> GET /health
13:19:52 | INFO    | interviewdna.api | <-- GET /health 200 (2ms)
13:19:53 | INFO    | interviewdna.api | --> GET /health
13:19:53 | INFO    | interviewdna.api | <-- GET /health 200 (2ms)
13:19:53 | INFO    | interviewdna.api | --> POST /interview/start
13:19:53 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] Coverage Agent selected competency | Strong SQL and Python skills (TECHNICAL)
13:19:54 | INFO    | pinecone.index | Querying index with top_k=3
13:19:54 | INFO    | interviewdna.rag.pinecone | Pinecone query done in 0.56s -- 2 match(es) for 'Strong SQL and Python skills' (filter={'user_id': {'$eq': 'candidate'}, 'session_id': {'$eq': '3bda9cb7-3c13-4ff2-ac17-169fa4465b10'}, 'document_type': {'$eq': 'resume'}})
13:19:54 | INFO    | pinecone.index | Querying index with top_k=3
13:19:54 | INFO    | interviewdna.rag.pinecone | Pinecone query done in 0.12s -- 0 match(es) for 'Strong SQL and Python skills' (filter={'document_type': {'$eq': 'reference'}})
13:19:54 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] Retrieved context | 0 reference chunk(s), resume evidence: found
13:19:54 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=GeneratedQuestion | 2 message(s) | max_retries=2
13:19:57 | INFO    | interviewdna.llm.ollama | invoke_structured() -> GeneratedQuestion done in 3.1s total (attempt 1/3, 3.1s)
13:19:57 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #5: Question generated | [Strong SQL and Python skills] Can you walk me through a project where you used both SQL and Python together to solve a complex data analysis problem? Please describe the problem, the tools and techniques you used, and the outcome of your work.
13:19:57 | INFO    | interviewdna.api | <-- POST /interview/start 200 (3792ms)
13:19:57 | INFO    | interviewdna.api | --> GET /health
13:19:57 | INFO    | interviewdna.api | <-- GET /health 200 (1ms)
13:19:57 | INFO    | interviewdna.api | --> GET /health
13:19:57 | INFO    | interviewdna.api | <-- GET /health 200 (1ms)
13:19:57 | INFO    | interviewdna.api | --> POST /interview/start
13:19:57 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] Coverage Agent selected competency | Strong SQL and Python skills (TECHNICAL)
13:19:57 | INFO    | pinecone.index | Querying index with top_k=3
13:19:57 | INFO    | interviewdna.rag.pinecone | Pinecone query done in 0.13s -- 2 match(es) for 'Strong SQL and Python skills' (filter={'user_id': {'$eq': 'candidate'}, 'session_id': {'$eq': '3bda9cb7-3c13-4ff2-ac17-169fa4465b10'}, 'document_type': {'$eq': 'resume'}})
13:19:57 | INFO    | pinecone.index | Querying index with top_k=3
13:19:58 | INFO    | interviewdna.rag.pinecone | Pinecone query done in 0.12s -- 0 match(es) for 'Strong SQL and Python skills' (filter={'document_type': {'$eq': 'reference'}})
13:19:58 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] Retrieved context | 0 reference chunk(s), resume evidence: found
13:19:58 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=GeneratedQuestion | 2 message(s) | max_retries=2
13:20:01 | INFO    | interviewdna.llm.ollama | invoke_structured() -> GeneratedQuestion done in 3.0s total (attempt 1/3, 3.0s)
13:20:01 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #5: Question generated | [Strong SQL and Python skills] Can you walk me through a project where you used both SQL and Python together to solve a complex data analysis problem? Please describe the problem, the tools and techniques you used, and the outcome of your analysis.
13:20:01 | INFO    | interviewdna.api | <-- POST /interview/start 200 (3306ms)
13:20:01 | INFO    | interviewdna.api | --> GET /health
13:20:01 | INFO    | interviewdna.api | <-- GET /health 200 (0ms)
13:20:20 | INFO    | interviewdna.api | --> GET /health
13:20:20 | INFO    | interviewdna.api | <-- GET /health 200 (1ms)
13:20:52 | INFO    | interviewdna.api | --> GET /health
13:20:52 | INFO    | interviewdna.api | <-- GET /health 200 (5ms)
13:20:52 | INFO    | interviewdna.api | --> GET /health
13:20:52 | INFO    | interviewdna.api | <-- GET /health 200 (0ms)
13:20:52 | INFO    | interviewdna.api | --> POST /interview/answer
13:20:52 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=AnswerEvaluation | 2 message(s) | max_retries=2
13:20:58 | INFO    | interviewdna.llm.ollama | invoke_structured() -> AnswerEvaluation done in 5.3s total (attempt 1/3, 5.3s)
13:20:58 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #6: Answer evaluated | action=CLARIFY | lack_of_concrete_example (tradeoffs: 0/10)
13:20:58 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=GeneratedQuestion | 2 message(s) | max_retries=2
13:21:03 | INFO    | interviewdna.llm.ollama | invoke_structured() -> GeneratedQuestion done in 5.2s total (attempt 1/3, 5.2s)
13:21:03 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #7: Adaptive follow-up generated | [CLARIFY] Could you please provide a specific example of a project where you used both SQL and Python together to analyze a complex dataset? Please describe the problem you were trying to solve, the SQL queries and Python libraries or tools you utilized, the challenges you faced, and the measurable outcomes of your analysis.
13:21:03 | INFO    | interviewdna.api | <-- POST /interview/answer 200 (10533ms)
13:21:03 | WARNING | interviewdna.api | POST /interview/answer took 10.5s -- likely an LLM call (Ollama cold start, long prompt, or structured-output retry loop)
13:21:03 | INFO    | interviewdna.api | --> GET /health
13:21:03 | INFO    | interviewdna.api | --> POST /interview/answer
13:21:03 | INFO    | interviewdna.api | --> GET /health
13:21:03 | INFO    | interviewdna.api | <-- GET /health 200 (1ms)
13:21:03 | INFO    | interviewdna.api | <-- GET /health 200 (0ms)
13:21:03 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=AnswerEvaluation | 2 message(s) | max_retries=2
13:21:08 | INFO    | interviewdna.llm.ollama | invoke_structured() -> AnswerEvaluation done in 5.3s total (attempt 1/3, 5.3s)
13:21:08 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #6: Answer evaluated | action=CLARIFY | lack_of_concrete_example (tradeoffs: 0/10)
13:21:08 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=GeneratedQuestion | 2 message(s) | max_retries=2
13:21:14 | INFO    | interviewdna.llm.ollama | invoke_structured() -> GeneratedQuestion done in 6.1s total (attempt 1/3, 6.1s)
13:21:14 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #7: Adaptive follow-up generated | [CLARIFY] Could you please provide a specific example of a project where you used both SQL and Python together to analyze a complex dataset? Please describe the exact problem you were trying to solve, the specific SQL queries and Python libraries or tools you utilized, the challenges you faced, and the measurable outcomes of your analysis, avoiding vague phrases like 'some patterns' or 'useful information'.
13:21:14 | INFO    | interviewdna.api | <-- POST /interview/answer 200 (11402ms)
13:21:14 | WARNING | interviewdna.api | POST /interview/answer took 11.4s -- likely an LLM call (Ollama cold start, long prompt, or structured-output retry loop)
13:21:14 | INFO    | interviewdna.api | --> POST /interview/answer
13:21:14 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=AnswerEvaluation | 2 message(s) | max_retries=2
13:21:20 | INFO    | interviewdna.llm.ollama | invoke_structured() -> AnswerEvaluation done in 5.2s total (attempt 1/3, 5.2s)
13:21:20 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #6: Answer evaluated | action=CLARIFY | lack_of_concrete_example (tradeoffs: 0/10)
13:21:20 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=GeneratedQuestion | 2 message(s) | max_retries=2
13:21:26 | INFO    | interviewdna.llm.ollama | invoke_structured() -> GeneratedQuestion done in 6.3s total (attempt 1/3, 6.3s)
13:21:26 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #7: Adaptive follow-up generated | [CLARIFY] Could you please provide a specific example of a project where you used both SQL and Python together to analyze a complex dataset? Please describe the exact problem you were trying to solve, the specific SQL queries and Python libraries or tools you utilized, the challenges you faced, and the measurable outcomes of your analysis, avoiding vague phrases like 'some patterns' or 'useful information'.
13:21:26 | INFO    | interviewdna.api | <-- POST /interview/answer 200 (11577ms)
13:21:26 | WARNING | interviewdna.api | POST /interview/answer took 11.6s -- likely an LLM call (Ollama cold start, long prompt, or structured-output retry loop)
13:21:26 | INFO    | interviewdna.api | --> GET /health
13:21:26 | INFO    | interviewdna.api | --> POST /interview/answer
13:21:26 | INFO    | interviewdna.api | --> GET /health
13:21:26 | INFO    | interviewdna.api | <-- GET /health 200 (3ms)
13:21:26 | INFO    | interviewdna.api | <-- GET /health 200 (1ms)
13:21:26 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=AnswerEvaluation | 2 message(s) | max_retries=2
13:21:30 | INFO    | interviewdna.llm.ollama | invoke_structured() -> AnswerEvaluation done in 3.7s total (attempt 1/3, 3.7s)
13:21:30 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #6: Answer evaluated | action=CLARIFY | lack_of_concrete_example (tradeoffs: 0/10)
13:21:30 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=GeneratedQuestion | 2 message(s) | max_retries=2
13:21:34 | INFO    | interviewdna.llm.ollama | invoke_structured() -> GeneratedQuestion done in 4.3s total (attempt 1/3, 4.3s)
13:21:34 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #7: Adaptive follow-up generated | [CLARIFY] Could you please provide a specific example of a project where you used both SQL and Python together to analyze a complex dataset? Please describe the exact problem you were trying to solve, the specific SQL queries and Python libraries or tools you utilized, the challenges you faced, and the measurable outcomes of your analysis, avoiding vague phrases like 'some patterns' or 'useful information'.
13:21:34 | INFO    | interviewdna.api | <-- POST /interview/answer 200 (8027ms)
13:21:34 | INFO    | interviewdna.api | --> POST /interview/answer
13:21:34 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=AnswerEvaluation | 2 message(s) | max_retries=2
13:21:38 | INFO    | interviewdna.llm.ollama | invoke_structured() -> AnswerEvaluation done in 3.9s total (attempt 1/3, 3.9s)
13:21:38 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #6: Answer evaluated | action=CLARIFY | lack_of_concrete_example (tradeoffs: 0/10)
13:21:38 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=GeneratedQuestion | 2 message(s) | max_retries=2
13:21:43 | INFO    | interviewdna.llm.ollama | invoke_structured() -> GeneratedQuestion done in 4.7s total (attempt 1/3, 4.7s)
13:21:43 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #7: Adaptive follow-up generated | [CLARIFY] Could you please provide a specific example of a project where you used both SQL and Python together to analyze a complex dataset? Please describe the exact problem you were trying to solve, the specific SQL queries and Python libraries or tools you utilized, the challenges you faced, and the measurable outcomes of your analysis, avoiding vague phrases like 'some patterns' or 'useful information'.
13:21:43 | INFO    | interviewdna.api | <-- POST /interview/answer 200 (8708ms)
13:21:43 | INFO    | interviewdna.api | --> GET /health
13:21:43 | INFO    | interviewdna.api | <-- GET /health 200 (1ms)
13:26:08 | INFO    | interviewdna.api | --> GET /health
13:26:08 | INFO    | interviewdna.api | <-- GET /health 200 (4ms)
13:26:08 | INFO    | interviewdna.api | --> POST /interview/answer
13:26:08 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=AnswerEvaluation | 2 message(s) | max_retries=2
13:26:12 | INFO    | interviewdna.llm.ollama | invoke_structured() -> AnswerEvaluation done in 3.8s total (attempt 1/3, 3.8s)
13:26:12 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #6: Answer evaluated | action=CLARIFY | lack_of_concrete_example (tradeoffs: 0/10)
13:26:12 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=GeneratedQuestion | 2 message(s) | max_retries=2
13:26:16 | INFO    | interviewdna.llm.ollama | invoke_structured() -> GeneratedQuestion done in 4.5s total (attempt 1/3, 4.5s)
13:26:16 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #7: Adaptive follow-up generated | [CLARIFY] Could you please provide a specific example of a project where you used both SQL and Python together to analyze a complex dataset? Please describe the exact problem you were trying to solve, the specific SQL queries and Python libraries or tools you utilized, the challenges you faced, and the measurable outcomes of your analysis, avoiding vague phrases like 'some patterns' or 'useful information'.
13:26:16 | INFO    | interviewdna.api | <-- POST /interview/answer 200 (8345ms)
13:26:16 | INFO    | interviewdna.api | --> GET /health
13:26:16 | INFO    | interviewdna.api | <-- GET /health 200 (1ms)
13:26:16 | INFO    | interviewdna.api | --> POST /interview/answer
13:26:16 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=AnswerEvaluation | 2 message(s) | max_retries=2
13:26:20 | INFO    | interviewdna.llm.ollama | invoke_structured() -> AnswerEvaluation done in 3.9s total (attempt 1/3, 3.9s)
13:26:20 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #6: Answer evaluated | action=CLARIFY | lack_of_concrete_example (tradeoffs: 0/10)
13:26:20 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=GeneratedQuestion | 2 message(s) | max_retries=2
13:26:25 | INFO    | interviewdna.llm.ollama | invoke_structured() -> GeneratedQuestion done in 4.4s total (attempt 1/3, 4.4s)
13:26:25 | INFO    | interviewdna.agent | [session=3bda9cb7-3c13-4ff2-ac17-169fa4465b10] LLM CALL #7: Adaptive follow-up generated | [CLARIFY] Could you please provide a specific example of a project where you used both SQL and Python together to analyze a complex dataset? Please describe the exact problem you were trying to solve, the specific SQL queries and Python libraries or tools you utilized, the challenges you faced, and the measurable outcomes of your analysis, avoiding vague phrases like 'some patterns' or 'useful information'.
13:26:25 | INFO    | interviewdna.api | <-- POST /interview/answer 200 (8233ms)
13:26:25 | INFO    | interviewdna.api | --> GET /health
13:26:25 | INFO    | interviewdna.api | <-- GET /health 200 (1ms)
13:27:17 | INFO    | interviewdna | Logging configured (level=INFO, file=logs/interviewdna.log)
13:27:18 | INFO    | interviewdna | Logging configured (level=INFO, file=logs/interviewdna.log)
11:40:16 | INFO    | interviewdna | Logging configured (level=INFO, file=logs/interviewdna.log)
11:40:35 | INFO    | interviewdna | Logging configured (level=INFO, file=logs/interviewdna.log)
11:40:35 | INFO    | interviewdna.api | --> GET /health
11:40:36 | INFO    | interviewdna.api | <-- GET /health 200 (10ms)
11:40:46 | INFO    | interviewdna.api | --> GET /health
11:40:46 | INFO    | interviewdna.api | <-- GET /health 200 (9ms)
11:41:05 | INFO    | interviewdna.api | --> GET /health
11:41:05 | INFO    | interviewdna.api | <-- GET /health 200 (2ms)
11:41:06 | INFO    | interviewdna.api | --> GET /health
11:41:06 | INFO    | interviewdna.api | <-- GET /health 200 (1ms)
11:41:06 | INFO    | interviewdna.api | --> POST /resume/analyze
11:41:06 | INFO    | interviewdna.services.resume | Parsing resume file: /var/folders/9l/fmfl13417mn7333jvdybfk1m0000gn/T/tmpsv3bd90c.docx
11:41:06 | INFO    | interviewdna.services.resume | Parsed resume: 2802 chars in 0.06s
11:41:06 | INFO    | interviewdna.llm.factory | Initializing LLM provider: ollama
11:41:06 | INFO    | interviewdna.llm.ollama | OllamaLLMService initialized (base_url=http://localhost:11434, model=qwen2.5:7b, timeout=120s)
11:41:06 | INFO    | interviewdna.services.resume | LLM CALL #1: Resume DNA extraction starting (2802 chars input)
11:41:06 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=ResumeDNA | 2 message(s) | max_retries=2
11:41:33 | INFO    | interviewdna.llm.ollama | invoke_structured() -> ResumeDNA done in 27.4s total (attempt 1/3, 27.3s)
11:41:33 | INFO    | interviewdna.services.resume | LLM CALL #1: done in 27.4s -- 18 skills, 1 projects, 3 achievements
11:41:33 | INFO    | interviewdna.services.resume | Indexing resume into Pinecone (session=b628bc33-ef77-4447-b623-dbf0a40ff19a)
11:41:36 | INFO    | interviewdna.rag.pinecone | Embedding 2 chunk(s) for upsert (document_type=resume)
11:41:38 | INFO    | interviewdna.rag.embeddings | Loading embedding model 'all-MiniLM-L6-v2' (first call only -- may download weights the very first time, ~90MB for MiniLM)
11:41:38 | WARNING | huggingface_hub.utils._http | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
11:41:41 | INFO    | interviewdna.rag.embeddings | Embedding model loaded in 2.6s
11:41:41 | INFO    | interviewdna.rag.pinecone | Embedding done in 5.57s
11:41:41 | INFO    | pinecone.client.indexes | Listing indexes
11:41:41 | INFO    | pinecone.client.indexes | Describing index 'interviewdna'
11:41:42 | INFO    | pinecone.index | Index client created for host https://interviewdna-eb3b67x.svc.aped-4627-b74a.pinecone.io
11:41:42 | INFO    | pinecone.index | Upserting 2 vectors into namespace ''
11:41:42 | INFO    | interviewdna.rag.pinecone | Upserted 2 vector(s) to Pinecone index 'interviewdna'
11:41:42 | INFO    | interviewdna.services.resume | Indexed 2 resume chunk(s) in 8.7s
11:41:42 | INFO    | interviewdna.api | <-- POST /resume/analyze 200 (36146ms)
11:41:42 | WARNING | interviewdna.api | POST /resume/analyze took 36.1s -- likely an LLM call (Ollama cold start, long prompt, or structured-output retry loop)
11:41:42 | INFO    | interviewdna.api | --> POST /job/analyze
11:41:42 | INFO    | interviewdna.services.job | LLM CALL #2: Job DNA extraction starting (2125 chars input)
11:41:42 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=JobDNA | 2 message(s) | max_retries=2
11:42:02 | INFO    | interviewdna.llm.ollama | invoke_structured() -> JobDNA done in 20.4s total (attempt 1/3, 20.4s)
11:42:02 | INFO    | interviewdna.services.job | LLM CALL #2: done in 20.4s -- 8 required skills, 6 responsibilities
11:42:02 | INFO    | interviewdna.services.job | Indexing job description into Pinecone (session=b628bc33-ef77-4447-b623-dbf0a40ff19a)
11:42:02 | INFO    | interviewdna.rag.pinecone | Embedding 1 chunk(s) for upsert (document_type=job_description)
11:42:03 | INFO    | interviewdna.rag.pinecone | Embedding done in 0.19s
11:42:03 | INFO    | pinecone.index | Upserting 1 vectors into namespace ''
11:42:03 | INFO    | interviewdna.rag.pinecone | Upserted 1 vector(s) to Pinecone index 'interviewdna'
11:42:03 | INFO    | interviewdna.services.job | Indexed 1 JD chunk(s) in 0.6s
11:42:03 | INFO    | interviewdna.api | <-- POST /job/analyze 200 (21001ms)
11:42:03 | WARNING | interviewdna.api | POST /job/analyze took 21.0s -- likely an LLM call (Ollama cold start, long prompt, or structured-output retry loop)
11:42:03 | INFO    | interviewdna.api | --> POST /match
11:42:03 | INFO    | interviewdna.services.job | LLM CALL #3: Alignment reasoning starting
11:42:03 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=AlignmentResult | 2 message(s) | max_retries=2
11:42:35 | INFO    | interviewdna.llm.ollama | invoke_structured() -> AlignmentResult done in 32.2s total (attempt 1/3, 32.2s)
11:42:35 | INFO    | interviewdna.services.job | LLM CALL #3: done in 32.2s -- 8 requirement(s) classified
11:42:36 | INFO    | interviewdna.agents.strategy | LLM CALL #4: Strategy generation starting (mode=MIXED)
11:42:36 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=InterviewStrategy | 2 message(s) | max_retries=2
11:43:10 | INFO    | interviewdna.llm.ollama | invoke_structured() -> InterviewStrategy done in 33.3s total (attempt 1/3, 33.3s)
11:43:10 | INFO    | interviewdna.agents.strategy | LLM CALL #4: done in 33.3s -- 8 priority competencies, 60%/40% technical/behavioral
11:43:10 | INFO    | interviewdna.api | <-- POST /match 200 (66504ms)
11:43:10 | WARNING | interviewdna.api | POST /match took 66.5s -- likely an LLM call (Ollama cold start, long prompt, or structured-output retry loop)
11:44:05 | INFO    | interviewdna.api | --> GET /health
11:44:05 | INFO    | interviewdna.api | <-- GET /health 200 (5ms)
11:45:14 | INFO    | interviewdna.api | --> GET /health
11:45:14 | INFO    | interviewdna.api | <-- GET /health 200 (5ms)
11:45:15 | INFO    | interviewdna.api | --> GET /health
11:45:15 | INFO    | interviewdna.api | <-- GET /health 200 (0ms)
11:45:15 | INFO    | interviewdna.api | --> POST /interview/start
11:45:15 | INFO    | interviewdna.agent | [session=b628bc33-ef77-4447-b623-dbf0a40ff19a] Coverage Agent selected competency | Experience with a modern ELT stack (e.g. Airflow, dbt) (TECHNICAL)
11:45:15 | INFO    | pinecone.index | Querying index with top_k=3
11:45:15 | INFO    | interviewdna.rag.pinecone | Pinecone query done in 0.62s -- 2 match(es) for 'Experience with a modern ELT stack (e.g. Airflow, dbt)' (filter={'user_id': {'$eq': 'candidate'}, 'session_id': {'$eq': 'b628bc33-ef77-4447-b623-dbf0a40ff19a'}, 'document_type': {'$eq': 'resume'}})
11:45:15 | INFO    | pinecone.index | Querying index with top_k=3
11:45:16 | INFO    | interviewdna.rag.pinecone | Pinecone query done in 0.13s -- 0 match(es) for 'Experience with a modern ELT stack (e.g. Airflow, dbt)' (filter={'document_type': {'$eq': 'reference'}})
11:45:16 | INFO    | interviewdna.agent | [session=b628bc33-ef77-4447-b623-dbf0a40ff19a] Retrieved context | 0 reference chunk(s), resume evidence: found
11:45:16 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=GeneratedQuestion | 2 message(s) | max_retries=2
11:45:20 | INFO    | interviewdna.llm.ollama | invoke_structured() -> GeneratedQuestion done in 4.5s total (attempt 1/3, 4.5s)
11:45:20 | INFO    | interviewdna.agent | [session=b628bc33-ef77-4447-b623-dbf0a40ff19a] LLM CALL #5: Question generated | [Experience with a modern ELT stack (e.g. Airflow, dbt)] Can you walk me through a recent project where you used Airflow or dbt? How did you set up the workflow, and what challenges did you face during the implementation?
11:45:20 | WARNING | langgraph.checkpoint.serde.jsonplus | Deserializing unregistered type models.schemas.SeniorityLevel from checkpoint. This will be blocked in a future version. Set LANGGRAPH_STRICT_MSGPACK=true to block now, or add to allowed_msgpack_modules to allow explicitly: [('models.schemas', 'SeniorityLevel')]
11:45:20 | WARNING | langgraph.checkpoint.serde.jsonplus | Deserializing unregistered type models.schemas.EvidenceLevel from checkpoint. This will be blocked in a future version. Set LANGGRAPH_STRICT_MSGPACK=true to block now, or add to allowed_msgpack_modules to allow explicitly: [('models.schemas', 'EvidenceLevel')]
11:45:20 | WARNING | langgraph.checkpoint.serde.jsonplus | Deserializing unregistered type models.schemas.PriorityLevel from checkpoint. This will be blocked in a future version. Set LANGGRAPH_STRICT_MSGPACK=true to block now, or add to allowed_msgpack_modules to allow explicitly: [('models.schemas', 'PriorityLevel')]
11:45:20 | INFO    | interviewdna.api | <-- POST /interview/start 200 (5291ms)
11:45:20 | INFO    | interviewdna.api | --> GET /health
11:45:20 | INFO    | interviewdna.api | <-- GET /health 200 (0ms)
11:45:47 | INFO    | interviewdna.api | --> GET /health
11:45:47 | INFO    | interviewdna.api | <-- GET /health 200 (2ms)
11:45:47 | INFO    | interviewdna.api | --> GET /health
11:45:47 | INFO    | interviewdna.api | <-- GET /health 200 (1ms)
11:45:47 | INFO    | interviewdna.api | --> POST /interview/answer
11:45:47 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=AnswerEvaluation | 2 message(s) | max_retries=2
11:45:53 | INFO    | interviewdna.llm.ollama | invoke_structured() -> AnswerEvaluation done in 5.9s total (attempt 1/3, 5.9s)
11:45:53 | INFO    | interviewdna.agent | [session=b628bc33-ef77-4447-b623-dbf0a40ff19a] LLM CALL #6: Answer evaluated | action=PROBE | lack_of_concrete_example (tradeoffs: 4/10)
11:45:53 | INFO    | interviewdna.agent | [session=b628bc33-ef77-4447-b623-dbf0a40ff19a] Mem0: stored coaching signal(s) | Experience with a modern ELT stack (e.g. Airflow, dbt): strong clarity (8/10); Experience with a modern ELT stack (e.g. Airflow, dbt): evidence needs practice (5/10); Experience with a modern ELT stack (e.g. Airflow, dbt): tradeoffs needs practice (4/10)
11:45:53 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=GeneratedQuestion | 2 message(s) | max_retries=2
11:45:59 | INFO    | interviewdna.llm.ollama | invoke_structured() -> GeneratedQuestion done in 5.2s total (attempt 1/3, 5.2s)
11:45:59 | INFO    | interviewdna.agent | [session=b628bc33-ef77-4447-b623-dbf0a40ff19a] LLM CALL #7: Adaptive follow-up generated | [PROBE] Can you provide an example of how you optimized the performance of your ETL pipeline by pushing compute-intensive tasks to the database using SQL, and what specific SQL queries or transformations did you implement to achieve this?
11:45:59 | WARNING | langgraph.checkpoint.serde.jsonplus | Deserializing unregistered type models.schemas.RecommendedAction from checkpoint. This will be blocked in a future version. Set LANGGRAPH_STRICT_MSGPACK=true to block now, or add to allowed_msgpack_modules to allow explicitly: [('models.schemas', 'RecommendedAction')]
11:45:59 | INFO    | interviewdna.api | <-- POST /interview/answer 200 (11185ms)
11:45:59 | WARNING | interviewdna.api | POST /interview/answer took 11.2s -- likely an LLM call (Ollama cold start, long prompt, or structured-output retry loop)
11:45:59 | INFO    | interviewdna.api | --> GET /health
11:45:59 | INFO    | interviewdna.api | --> GET /health
11:45:59 | INFO    | interviewdna.api | --> POST /interview/answer
11:45:59 | INFO    | interviewdna.api | <-- GET /health 200 (3ms)
11:45:59 | INFO    | interviewdna.api | --> GET /health
11:45:59 | INFO    | interviewdna.api | <-- GET /health 200 (2ms)
11:45:59 | INFO    | interviewdna.api | <-- GET /health 200 (1ms)
11:45:59 | INFO    | interviewdna.llm.ollama | invoke_structured() -> qwen2.5:7b | schema=AnswerEvaluation | 2 message(s) | max_retries=2
